date,engagement,MA_7
2019-12-15,0.2675420454645463,0.2675420454645463
2019-12-16,0.1711741047462311,0.21935807510538868
2020-01-03,0.4409944974417931,0.4409944974417931
2020-01-04,0.13295654997498838,0.28697552370839075
2020-01-08,2.096242988768874,0.8900646787285519
2020-01-09,1.6278060139363348,1.0745000125304975
2020-01-10,0.17320231345672354,1.0075519665342303
2020-01-11,0.7732399367030346,1.1676228132162418
2020-01-12,0.33577199065449237,1.001252648703892
2020-01-21,0.6240679433746901,0.6240679433746901
2020-01-22,0.26152251586409575,0.4427952296193929
2020-01-25,0.0999380296933779,0.3285094963107212
2020-01-26,0.03665849124123906,0.2555467450433507
2020-02-18,2.371130446840226,2.371130446840226
2020-02-19,0.6603806288348876,1.515755537837557
2020-03-30,1.1918298949240358,1.191829894924036
2020-03-31,0.2137428075545258,0.7027863512392809
2020-04-06,0.4306395842217034,0.32219119588811473
2020-04-07,0.13341383197456694,0.2820267080981353
2020-04-08,2.2253827844083935,0.9298120668682214
2020-04-09,1.0225872343298952,0.9530058587336399
2020-04-16,1.0102703835673863,1.0102703835673867
2020-04-17,0.469922448124083,0.7400964158457348
2020-04-18,0.7360457127536572,0.738746181481709
2020-04-19,0.37996212946361246,0.6490501684771849
2020-04-20,0.5569327660714883,0.6306266879960456
2020-04-21,2.3970222493908,0.9250259482285047
2020-04-22,0.2545498695850586,0.829243651279441
2020-04-27,0.37781888307292694,1.0097970006829289
2020-04-28,0.21331024440159,0.2818929990198587
2020-05-08,2.0939327207836587,2.0939327207836596
2020-05-09,0.707343002505885,1.4006378616447723
2020-05-13,3.1121510188319212,1.971142247373822
2020-05-14,0.7000446756472289,1.6533678544421737
2020-05-18,2.0634627070728424,1.958552800517331
2020-05-19,0.8062111473033823,1.6704673872138438
2020-05-21,0.26609377355646013,1.0452558759775616
2020-05-22,2.526194865018076,1.4154906232376903
2020-05-23,0.8757824828545573,1.3075489951610637
2020-06-03,1.5039118668564224,1.5039118668564224
2020-06-04,0.6802445193307426,1.0920781930935826
2020-06-08,1.9968616010255051,1.3936726624042235
2020-06-09,0.7153486864400536,1.224091668413181
2020-06-11,0.37408960494372107,1.0287666308030934
2020-06-12,0.6284867407317513,0.9286966582852578
2020-06-13,0.38678461391395147,0.8203142494109965
2020-06-20,0.11038377615197022,0.11038377615197055
2020-06-21,0.07884555439426445,0.0946146652731175
2020-06-25,0.7402686358325183,0.30983265545958444
2020-06-26,0.305850722869942,0.30883717231217384
2020-07-01,0.12735030849514384,0.3911565557325349
2020-07-02,0.08929159561153764,0.17416420899220797
2020-07-11,2.7945313440677784,2.794531344067779
2020-07-12,1.1942160972886589,1.9943737206782188
2020-07-13,0.26915838767560946,1.4193019430106826
2020-07-14,1.289497548155586,1.3868508442969083
2020-07-15,3.2418190648568004,1.7578444884088866
2020-07-16,0.6938165378445385,1.5805064966481621
2020-07-17,0.979695634907623,1.4946763735423707
2020-07-18,0.9755973165609284,1.2348286553271066
2020-07-19,0.1518992874939896,1.0859262539278682
2020-07-20,1.5500065539389172,1.2689045633940548
2020-07-21,0.1507405950976537,1.1062249986714932
2020-07-23,0.7820460566537599,0.7649975741088122
2020-07-24,0.8245727032229657,0.7391437521613694
2020-07-25,0.6534509011328059,0.685452682923349
2020-07-26,0.25975821385304376,0.703429170649858
2020-07-27,1.6400238548924349,0.7184320541421109
2020-07-28,0.39055113528924057,0.7584004775073754
2020-07-31,1.717402919982093,0.9322374050299238
2020-08-01,1.0622674936765497,1.0140007235386725
2020-08-02,1.1519363733455321,1.1924363554371704
2020-08-03,1.5861780537929855,1.1816671952172806
2020-08-04,1.3236579130003272,1.3682885507594977
2020-08-05,1.7790985565261763,1.436756885053944
2020-08-06,1.01785861797738,1.3769142754715777
2020-08-07,2.1522641967716036,1.4390373150129363
2020-08-08,3.1376067762543967,1.7355143553812005
2020-08-10,0.5670250896057348,1.6629185250226037
2020-08-11,0.28028673835125445,1.4890233292477584
2020-08-12,2.6659788570179868,1.63683671266306
2020-08-13,1.599434018869023,1.7337659461450006
2020-08-14,1.2265259056595665,1.579476230959661
2020-08-15,0.2610246200999699,1.1000458716005899
2020-08-16,4.355342704049309,1.5650882762361213
2020-08-17,6.9494297380767485,2.4768603688748376
2020-08-18,2.218741749478943,2.7537825133216502
2020-08-19,0.9906301409055147,2.5144469824484403
2020-08-20,0.2184670833392926,2.3171659916584786
2020-08-21,1.2410929336678174,2.3192469956596575
2020-08-22,2.197701423212053,2.595915110389955
2020-08-23,2.861225218789069,2.3824697553527776
2020-08-24,1.7888071880836658,1.6452379624966231
2020-08-25,2.240305751522154,1.648318534217082
2020-08-26,0.9821591083479955,1.647108386708865
2020-08-27,1.626869026340294,1.8483086642804365
2020-08-28,0.7961533522621885,1.7847458669367753
2020-08-29,1.158876638473278,1.6363423262598076
2020-08-30,2.570664765638923,1.594833690095501
2020-08-31,2.102735052176407,1.6396805278230353
2020-09-01,0.3733776066067885,1.3729765071208404
