date,engagement,MA_7
2019-12-13,0.07708764931614125,0.07708764931614125
2019-12-14,0.029554971776884435,0.05332131054651284
2020-01-06,0.31159183727229195,0.31159183727229195
2020-01-07,0.12117460338366909,0.21638322032798052
2020-01-11,0.24894766453972908,0.22723803506523002
2020-01-12,0.395737215810859,0.26936283025163726
2020-01-13,0.567194106375241,0.33326339752737455
2020-01-14,0.08374326760584586,0.3239055635829187
2020-01-15,0.34948842725501456,0.3290221363173379
2020-01-16,0.10400881015803691,0.29151991529078775
2020-01-19,1.1863133335969585,0.45814958899821934
2020-01-20,0.2978023074735857,0.4042712292178883
2020-01-24,0.12340922215449891,0.5358416210750143
2020-01-25,0.06349451582605517,0.4177548447627745
2020-02-07,1.2948676582226684,1.2948676582226681
2020-02-08,0.2290594077567888,0.7619635329897285
2020-02-21,0.31112256103982067,0.31112256103982056
2020-02-22,0.06318354820754292,0.18715305462368173
2020-08-21,1.1126200302025246,1.1126200302025244
2020-08-22,0.27231937074452484,0.6924697004735246
