date,engagement,MA_7
2019-12-05,0.07334217722655267,0.07334217722655267
2019-12-06,0.04741764972699786,0.060379913476775265
2019-12-07,0.013800236821113185,0.044853354591554574
2019-12-17,0.3296190816848606,0.3296190816848606
2019-12-18,0.234989427739619,0.2823042547122398
2019-12-20,0.2897424471326457,0.2847836521857084
2019-12-21,0.1143028972433257,0.24216346345011272
2019-12-22,0.529950755024704,0.299720921765031
2019-12-23,0.2517277409133668,0.29172205828975367
2019-12-24,0.2149503032180937,0.2726105952119592
2019-12-25,0.14333040239874573,0.2573340909884803
2020-01-06,0.540183235517716,0.5401832355177162
2020-01-07,0.5104189390525988,0.5253010872851576
2020-01-08,2.7560908468540752,1.2688976738081301
2020-01-09,2.500375137620827,1.5767670397613043
2020-01-10,1.0097679393695203,1.4633672196829475
2020-01-11,0.6340227777882242,1.3251431460338268
2020-01-12,0.7213249758281968,1.2388834074330224
2020-01-13,0.9326980901464647,1.2949569580942721
2020-01-14,0.49413105130765944,1.2926301169878525
2020-01-15,0.41420497820993557,0.9580749928958324
2020-01-16,0.046638620040737405,0.6075412046701054
2020-01-18,0.4701258610021282,0.5131872627558537
2020-01-19,2.8178388378923165,0.8626062397665403
2020-01-20,1.0749726318418766,0.8863186633824421
2020-01-21,0.6812997102164128,0.9175134398672343
2020-01-22,0.1543247656793327,0.8742000711121337
2020-01-29,0.41326979149711573,0.4132697914971134
2020-01-30,0.12010440786350625,0.26668709968030985
2020-02-03,0.20904058580347284,0.2474715950546975
2020-02-04,0.08349831166504523,0.20647827420728443
2020-02-09,0.1768732849664966,0.15647072747833746
2020-02-10,0.13581908571164164,0.13206356078106038
2020-02-11,0.03366483975173315,0.11545240347662304
2020-02-12,0.4306723856741087,0.19425739902599445
2020-02-13,0.571811598469104,0.2697682389146164
2020-02-14,0.22778216402130808,0.26277055976573166
2020-02-15,0.203242625137832,0.25426656910460316
2020-02-16,0.9561772152013617,0.3655957019952981
2020-02-17,1.1068013373282253,0.5043074522262386
2020-02-18,0.1943587409474342,0.5272637238256246
2020-02-23,0.2874195731231611,0.5295265504662728
2020-02-24,0.05142055524215088,0.17773295643758139
2020-02-27,0.18661382830710707,0.17515131889080568
2020-02-28,0.294605630190495,0.205014896715728
2020-03-07,0.4376458970924048,0.4376458970924027
2020-03-08,0.08172959981993168,0.2596877484561672
2020-03-23,1.0090683164954466,1.0090683164954446
2020-03-24,0.13539329879034076,0.5722308076428927
2020-04-22,1.0175312185353365,1.0175312185353345
2020-04-23,0.2791031211226721,0.6483171698290033
2020-04-30,0.39043911623584227,0.3904391162358404
2020-05-01,0.07206653140949767,0.23125282382266904
2020-06-03,0.6279320461797944,0.6279320461797925
2020-06-04,0.7756353793631097,0.701783712771451
2020-06-19,0.6601594055992632,0.6601594055992612
2020-06-20,0.06350325277296108,0.36183132918611116
2020-06-24,0.2941705005187334,0.33927771963031855
2020-06-25,0.6228447906122939,0.4101694873758124
2020-06-26,0.09345998827353795,0.26849463304438104
2020-07-15,2.4471857128265784,2.447185712826576
2020-07-16,0.33843372904530444,1.3928097209359402
2020-07-27,1.2980277568600043,1.298027756860002
2020-07-28,0.41837932429055835,0.8582035405752801
2020-07-29,1.0881759078901554,0.9348609963469053
2020-07-30,0.3341034054762562,0.7846715986292431
2020-07-31,3.1326534467775233,1.254267968258899
2020-08-01,1.9633546069083014,1.372449074700466
2020-08-02,0.29372516152522404,1.2183456585325743
2020-08-06,0.653025442705829,1.5106896644792187
2020-08-07,0.3027074088829663,0.8032031550055795
2020-08-08,0.8833235014541736,0.5331953786420476
2020-08-09,0.24601164884477567,0.5212670004719355
2020-08-17,0.6757038098430999,0.6757038098430974
2020-08-18,0.5882198911301695,0.6319618504866334
