date,engagement,MA_7
2019-12-02,0.14888595370590907,0.14888595370590907
2019-12-03,0.23111381702714648,0.1899998853665278
2019-12-10,0.5341045002588408,0.5341045002588408
2019-12-11,0.8753280137096342,0.7047162569842376
2019-12-13,0.288993432807932,0.5661419822588024
2019-12-14,0.4624138226352074,0.5402099423529036
2019-12-18,0.8276992982649005,0.5263688512360134
2019-12-19,1.0770612859143442,0.6640419599055961
2019-12-20,1.181174305073894,0.8870871779720867
2020-01-07,0.5048128969855906,0.5048128969855911
2020-01-08,1.6258250672690182,1.0653189821273046
2020-01-09,3.525780586236194,1.885472850163601
2020-01-12,0.43639346116861816,1.5232030029148553
2020-01-13,0.7875624926575207,1.3760749008633884
2020-01-16,0.42100354016068514,0.5483198313289414
2020-01-17,0.7942124650835141,0.6097929897675846
2020-01-22,0.3423209709190265,0.5191789920544087
2020-01-23,0.5383611941377063,0.5582982100467491
2020-01-28,1.4248941264417667,0.7685254304995
2020-01-29,1.9375136414595884,1.3002563206796873
2020-02-04,0.3584831858594187,1.1479984136595038
2020-02-05,0.5940236189831825,0.4762534024213009
2020-02-11,1.0457478841207266,0.8198857515519549
2020-02-12,1.290505163364636,1.1681265237426817
2020-02-13,1.5027178029302253,1.2796569501385295
2020-02-17,0.1367779549847379,0.9939372013500816
2020-02-18,0.4539468663697973,0.8459869469123493
2020-02-19,0.9952376426859273,0.7721700667426721
2020-03-03,1.0360296211905442,1.0360296211905449
2020-03-04,1.6167881543368108,1.326408887763678
2020-03-23,2.0056110818867268,2.0056110818867277
2020-03-24,2.6392124445780407,2.322411763232384
2020-04-04,1.338095649100084,1.3380956491000848
2020-04-05,1.9975949737301153,1.6678453114151002
2020-04-08,0.8387515501315437,1.3914807243205811
2020-04-09,1.335290348537454,1.3774331303747993
2020-05-04,1.1400784173011442,1.1400784173011442
2020-05-05,1.5533075121537023,1.3466929647274233
2020-05-06,1.5565044867211184,1.4166301387253217
2020-05-07,2.159345520196208,1.6023089840930433
2020-05-08,0.45622729363897624,1.37309264600223
2020-05-09,1.0319793308583018,1.3162404268115753
2020-05-10,0.7045937324901888,1.228862327622806
2020-05-11,1.42814848629446,1.2700151946218508
2020-05-12,2.9427148401712393,1.4685019557672132
2020-05-13,1.0298660531595285,1.3932678938298433
2020-05-14,1.4579112144713162,1.2930629930120017
2020-05-16,0.9021786774521329,1.4109021673398108
2020-05-17,1.498069042922702,1.5431480524118963
2020-05-21,2.321480549605333,1.5739094233267223
2020-05-22,2.594931294660674,1.82916489116021
2020-05-31,1.0264903292426224,1.026490329242621
2020-06-01,1.5698225703959645,1.2981564498192928
2020-06-06,0.4547557898284323,1.017022896489006
2020-06-07,0.7103185223260159,0.9116322941834705
2020-06-09,1.0039085691668315,0.7229942937737595
2020-06-10,1.6342271917672668,0.9508025182721362
2020-06-12,1.1695929776939258,0.9945606101564941
2020-06-13,2.070574669440046,1.3177243860788168
2020-06-17,0.7358442271818458,1.3253372914386052
2020-06-18,0.8425500026077221,1.2046404692308845
2020-06-19,0.9573749309555749,1.1515859575462968
2020-07-07,2.0889852786540484,2.0889852786540466
2020-07-08,2.0747827880897565,2.0818840333719013
2020-07-09,1.7134707506698759,1.9590796058045594
2020-08-04,1.7653361321569523,1.7653361321569498
2020-08-05,2.3646561054806647,2.064996118818807
2020-08-21,0.6990539695324376,0.6990539695324345
2020-08-22,1.6423447086265361,1.1706993390794853
2020-08-23,0.6073964815750876,0.9829317199113529
2020-08-24,1.0291765758748417,0.994492933902225
2020-08-25,0.6396083877758193,0.9235160246769439
2020-08-26,1.1187796853921472,0.9560599681294778
