date,engagement,MA_7
2019-12-01,0.2138179654687861,0.2138179654687861
2019-12-02,0.3184587532029005,0.2661383593358433
2019-12-03,0.1299544041773273,0.22074370761633796
2019-12-04,0.3462221040567534,0.25211330672644183
2019-12-05,0.24875179806872752,0.25144100499489896
2019-12-06,0.48434260917409694,0.2902579390247653
2019-12-07,0.6115153685085553,0.3361518575224496
2019-12-08,0.35392007879636567,0.3561664451406753
2019-12-09,0.35282897508447253,0.36107647683804267
2019-12-10,0.4013785197337065,0.399851350488954
2019-12-11,0.3143209292062764,0.3952940397960287
2019-12-12,0.4940250996272819,0.4303330828758222
2019-12-13,0.9134062776730402,0.49162789266138557
2019-12-16,0.4207262660328689,0.508771418454635
2019-12-17,0.40576768865215795,0.5096492522383252
2019-12-18,0.5494851505866661,0.5566820965144033
2019-12-19,0.7119617002445598,0.6002694166378587
2019-12-20,0.5823805197017873,0.534064265043608
2019-12-21,0.8676894962401339,0.589668470243029
2019-12-23,0.21179427900300457,0.5548464724047183
2019-12-24,0.21730209541541845,0.5234355401985951
2019-12-25,0.2618874604841611,0.4755025918481776
2019-12-27,0.3606633025157146,0.38386732673168666
2019-12-28,0.6359749575003957,0.337524418983739
2019-12-29,0.5845917671677259,0.37870231034773677
2019-12-30,0.434388107954334,0.41580128183962506
2020-01-02,0.4909749858413707,0.5013186241959083
2020-01-03,0.6387372567008739,0.5569334150329401
2020-01-04,0.14811254684328262,0.4593609329015176
2020-01-05,0.2895624560481756,0.40035507067760756
2020-01-06,0.5882135475269131,0.4311201585921234
2020-01-07,0.2631016045894363,0.40311706625834215
2020-01-08,0.3150013729268727,0.39052911006813223
2020-01-09,0.3191755799371652,0.3659863377961029
2020-01-10,0.14839932058978222,0.2959380612088041
2020-01-11,0.24726451639242739,0.3101026282872533
2020-01-12,0.47861515231479057,0.33711015632534114
2020-01-13,0.3610975824944827,0.30466501846356536
2020-01-14,0.35478019952393797,0.3177619605970656
2020-01-15,0.4948738223924213,0.34345802480642973
2020-01-16,0.16423495870456484,0.3213236503446297
2020-01-17,0.44354988880018154,0.36348801723182955
2020-01-18,0.5860980925843531,0.41189281383067605
2020-01-19,0.4726905737276785,0.4110464454610886
2020-01-20,0.40486258347069354,0.41729858845769013
2020-01-21,0.5822180239690958,0.44978970623556974
2020-01-22,0.26294837649849484,0.41665749967929455
2020-01-23,0.2906402888156011,0.43471540398087116
2020-01-25,0.27681661048633727,0.3816960761613168
2020-01-26,0.45039056076043643,0.3779794073334431
2020-01-27,0.526891880817657,0.39831762355793704
2020-01-28,0.5422817975028255,0.39166158581355864
2020-01-29,0.6527993601103204,0.45663674974886287
2020-01-30,0.8029961256361448,0.5420293892189535
2020-01-31,0.8799002480974037,0.5902966547730178
2020-02-01,0.4907104432131799,0.6208529165911383
2020-02-02,0.5137567795294331,0.6299052335581379
2020-02-03,0.30195151230542666,0.5977708951992478
2020-02-04,0.2995714313239633,0.5630979857451246
2020-02-05,0.364348865005896,0.5218907721587783
2020-02-06,0.4999115967344027,0.47859298231567227
2020-02-07,0.4974993425591029,0.42396428152448645
2020-02-10,0.08984350872197333,0.35023494886906775
2020-02-11,0.3081686328670806,0.35195438917769123
2020-02-12,0.6102690255102365,0.4011384212785593
2020-02-13,0.7591575185455007,0.45298760564077895
2020-02-14,0.4310369600650533,0.43969512914196907
2020-02-15,0.257596358039002,0.4093453339581412
2020-02-16,0.16696290157496754,0.3747192721891164
2020-02-17,0.4204451091366229,0.42194807224835207
2020-02-18,0.5613868331648022,0.45812210086231225
2020-02-19,0.520492443245976,0.44529687482456076
2020-02-20,0.3162030458916387,0.3820176644454376
2020-02-21,0.3663631544077102,0.3727785493515315
2020-02-22,0.5702080208967034,0.4174373583312031
2020-02-23,0.6849822067667056,0.4914401162157372
2020-02-24,1.07919754133163,0.5855476065293096
2020-02-26,0.5926051219611725,0.6015931818759269
2020-02-27,0.7502877058986518,0.6739406252104292
2020-02-28,0.5296301326587094,0.7011517882522623
2020-02-29,0.44735308495994036,0.6806759655961351
2020-03-01,0.5517599425572104,0.6584722548945526
2020-03-02,0.37551758426061344,0.5411922620493832
2020-03-03,0.5306007241140205,0.5396791852014743
2020-03-04,0.9103157321310943,0.5850664152257489
2020-03-05,0.509578556262749,0.5506793938491913
2020-03-06,0.4785003975649735,0.5433751459786575
2020-03-07,0.30632981221119443,0.5232289641574082
2020-03-14,1.0331333753349594,1.0331333753349612
2020-03-15,1.5982624919115649,1.315697933623263
2020-03-20,0.8750177822586402,1.1688045498350554
2020-03-21,1.2236297117854051,1.2323033286518708
2020-03-27,0.366488440822805,0.795059076304106
2020-03-28,0.7687283697556083,0.5676084052892076
2020-03-29,1.2160693066766486,0.7837620390850213
2020-03-30,0.44135282494770767,0.6981597355506929
2020-03-31,0.34334496948327403,0.6271967823372091
2020-04-01,0.7466151934770227,0.6470998508605114
2020-04-08,0.5761346944277121,0.5761346944277146
2020-04-09,0.5781887524939926,0.5771617234608536
2020-04-10,0.8974696188908019,0.6839310219375031
2020-04-11,1.1131822332056052,0.7912438247545286
2020-04-12,1.6230722598740106,0.957609511778425
2020-04-13,1.128051134827674,0.9860164489533
2020-04-14,0.6369175139874439,0.9361451725296063
2020-04-15,0.8314347947302484,0.9726166154299686
2020-04-16,0.926973076324986,1.0224429474058248
2020-04-17,0.8725146863532163,1.0188779570433124
2020-04-18,0.8587440833831927,0.9825296499258249
2020-04-19,0.7713984478243925,0.8608619624901651
2020-04-20,0.44442019236873914,0.7632003992817459
2020-04-21,0.4443042309969856,0.7356842159973948
