date,engagement,MA_7
2019-12-05,0.06237617989290281,0.06237617989290281
2019-12-06,0.3385941765056051,0.20048517819925393
2019-12-16,0.1389464066764765,0.1389464066764765
2019-12-17,0.01274240217325736,0.07584440442486694
2019-12-19,0.6375988115505146,0.2630958734667495
2019-12-20,0.23374144902077987,0.25575726735525706
2019-12-21,0.026226832964214943,0.20985118047704865
2019-12-22,1.3506874397317057,0.3999905570194915
2019-12-23,0.44396515361417926,0.45082701484244186
2019-12-24,0.07202184911185475,0.46070692266554153
2019-12-25,0.01707326326971962,0.39733068560899554
2020-01-01,0.043211523795461844,0.04321152379546195
2020-01-02,0.013207283918675641,0.028209403857068795
2020-01-03,0.045792012138947596,0.034070273284361734
2020-01-04,0.02431853899094998,0.031632339711008796
2020-01-06,0.05053543170536082,0.0354129581098792
2020-01-07,0.016596757061412063,0.03227692460180134
2020-01-08,0.6971648044219703,0.14126913803955274
2020-01-09,0.3686953468249322,0.20051714852392885
2020-01-10,0.009415309292910273,0.19445436471625596
2020-01-12,0.02735376063428225,0.19496023499014467
2020-01-13,0.004400976339674125,0.18727115909586356
2020-01-15,0.03466300719189698,0.0889056800567392
2020-01-16,0.0014217249043551497,0.015450955672623787
2020-01-18,0.040618621607075765,0.021691618135456885
2020-01-19,0.10831534659218484,0.037883935327037405
2020-01-20,0.06762702914934811,0.050529145888972206
2020-01-21,0.5968505084771004,0.1415827063203269
2020-01-22,0.5807265004273034,0.232593288526228
2020-01-23,0.08786204170265535,0.24700000799261138
2020-01-24,0.060237172020442736,0.22031960285373015
2020-01-25,0.03505938776021274,0.21952542658989255
2020-01-30,0.08310487388429338,0.059467144554983004
2020-01-31,0.005007948426252207,0.04105740335691949
2020-02-01,0.013263407206902385,0.033792076505816046
2020-02-02,0.00236846557266114,0.02593617377252732
2020-02-05,0.16806916005339784,0.05436277102870142
2020-02-06,0.02550808105480313,0.04284341246280336
2020-02-10,0.0037196644456888414,0.06576563518462998
2020-02-11,0.8412289422251078,0.25963146194474945
2020-02-12,1.2119429327842328,0.5205999051274581
2020-02-13,0.7184225269822636,0.6938285166093232
2020-02-14,0.12422536658993591,0.5799078866054457
2020-02-17,0.04839090115888098,0.588842133948084
2020-02-18,0.07035604484133394,0.4346675544713293
2020-02-20,0.08156198981522526,0.08113357560134389
2020-02-21,0.005405931387918825,0.051428716800839616
2020-02-28,0.4662111792006824,0.46621117920068184
2020-02-29,0.16396467392589958,0.3150879265632907
2020-03-02,0.17996635852299184,0.2700474038831911
2020-03-03,0.06170082062767238,0.2179607580693114
2020-03-17,0.005268163005068243,0.005268163005067625
2020-03-18,0.0017560543350227476,0.0035121086700451863
2020-04-01,0.1227368287449923,0.12273682874499167
2020-04-02,0.015392737598381872,0.06906478317168677
2020-04-03,0.12775134672336702,0.08862697102224686
2020-04-04,0.03848745646528499,0.07609209238300639
2020-04-15,0.05489738567198442,0.0548973856719838
2020-04-16,0.04957604399335034,0.05223671483266707
2020-04-30,0.07437249051683502,0.0743724905168344
2020-05-01,0.01929919057715339,0.04683584054699389
2020-05-07,0.05413395093110396,0.03671657075412836
2020-05-08,0.1474130092877369,0.10077348010942011
2020-05-09,0.020108383514622626,0.07388511457782095
2020-05-12,0.07218322295063219,0.07345964167102376
2020-05-13,0.29474376533848307,0.11771646640451561
2020-05-14,0.16436692025237287,0.1397630602687694
2020-05-15,0.05389729235075631,0.12105991688137327
2020-05-16,0.1283222820506264,0.14270269658857404
2020-05-17,0.017091693571504512,0.12176752941906245
2020-05-25,0.06634784709310972,0.06634784709310912
2020-05-26,0.01890846352247853,0.042628155307793826
2020-05-28,0.03344992573039629,0.03956874544866131
2020-05-29,0.04341086940866319,0.040529276438661783
2020-06-03,0.08744365639691745,0.05476815051199211
2020-06-04,0.14762427904421863,0.09282626828326623
2020-06-17,0.06560932811063323,0.06560932811063268
2020-06-18,0.04169627731055643,0.053652802710594555
2020-06-19,0.09747383127394323,0.06825981223171078
2020-06-20,0.01333781519850778,0.05452931297341002
2020-06-24,0.030856586938096838,0.04584112768027593
2020-06-25,0.07876042278648851,0.05510716404925895
2020-06-26,0.058685090146631876,0.045409978767431115
2020-06-27,0.00640109532848063,0.04367579879992433
2020-06-28,0.102687667777095,0.05547817259535846
2020-06-29,0.037328719126319305,0.05245326368385194
2020-07-02,0.028978104009828295,0.04681613527767091
2020-07-03,0.011726023483046797,0.037424321944953896
2020-07-13,0.02893081421696627,0.028930814216965736
2020-07-14,0.487035758216621,0.25798328621679334
2020-07-15,0.33032842618775227,0.28209833287377967
2020-07-16,0.09612439913818574,0.23560484943988116
2020-07-17,0.019629746553664083,0.19240982886263774
2020-07-24,0.03853676380270797,0.03853676380270737
2020-07-25,0.16339659749026605,0.10096668064648671
2020-07-26,0.12594152425690452,0.109291628516626
2020-07-27,0.15235742227712581,0.12005807695675094
2020-07-28,0.5966344631673743,0.2153733541988756
2020-07-29,0.281721747217618,0.22643141970199934
2020-07-30,0.014178076642631451,0.19610951355066106
2020-07-31,0.23405618834162478,0.22404085991336348
2020-08-01,0.33785312336872586,0.24896322075314345
2020-08-02,0.1901791641706777,0.258140026455111
2020-08-03,0.01654648515510135,0.23873846400910753
2020-08-04,0.8525099091358586,0.27529209914746244
2020-08-05,0.04404060381559145,0.24133765009003003
2020-08-06,0.1486945148545888,0.2605542841203097
2020-08-07,0.12323237714512335,0.24472231109223805
2020-08-08,0.4456830535370349,0.2601265868305679
2020-08-09,0.08797856080048327,0.24552650063482587
2020-08-17,0.02751146930848874,0.02751146930848802
