date,engagement,MA_7
2019-12-06,0.4108860354933733,0.4108860354933733
2019-12-07,0.7191678330345616,0.5650269342639674
2019-12-31,0.06612150061482057,0.06612150061482057
2020-01-01,0.10279699353998348,0.08445924707740202
2020-01-10,0.1397899079829538,0.13978990798295376
2020-01-11,0.2263983263413246,0.1830941171621392
2020-01-13,0.197420038067896,0.1878694241307248
2020-01-14,0.3373453565024447,0.22523840722365476
2020-01-16,0.07521262890259375,0.19523325155944254
2020-01-17,0.1382483615986154,0.1949249422825749
2020-01-20,0.031816886693893064,0.14565580842438672
2020-01-21,0.0686895548705787,0.07849185801642022
2020-01-29,0.14191323148735613,0.1419132314873561
2020-01-30,0.27596974460139456,0.20894148804437535
2020-02-01,0.07481450223300629,0.164232492773919
2020-02-02,0.09546009311293487,0.14703939285867296
2020-02-03,0.07902013029027964,0.1334355403449943
2020-02-12,0.4292660289200848,0.4292660289200848
2020-02-13,0.4811192983302951,0.45519266362518995
2020-02-14,0.06315546865349682,0.3245135986346256
2020-03-02,0.15898291633174264,0.15898291633174266
2020-03-03,0.2649327656704464,0.21195784100109452
2020-03-07,0.3762839616768057,0.2667332145596649
2020-03-08,0.921378510828898,0.4303945386269732
2020-03-09,0.15807200867980578,0.43016681171398896
2020-03-10,0.3627400377108066,0.454618629724079
2020-04-02,0.1576215819857615,0.15762158198576157
2020-04-03,0.3003508378269092,0.2289862099063354
2020-04-17,0.040968538263564266,0.04096853826356438
2020-04-18,0.13130941751142391,0.08613897788749414
2020-04-19,0.08923924607459469,0.08717240061652765
2020-04-20,0.11784604375320185,0.0948408114006962
2020-04-28,0.17989653510385156,0.17989653510385162
2020-04-29,0.27332628812123355,0.22661141161254258
2020-05-01,0.043415053733403645,0.16554595898616295
2020-05-02,0.06920801863239089,0.14146147389771993
2020-05-06,0.17170797080964495,0.09477701439181319
2020-05-07,0.16004326919547085,0.1110935780927276
2020-05-08,0.21552007487204408,0.15411983337738772
2020-05-09,0.0975343032577935,0.16120140453373838
2020-05-10,0.1882757990659008,0.16661628344017085
2020-05-12,0.06884501501407242,0.15032107203582112
2020-05-13,0.10441842702742292,0.13910614807211744
2020-05-14,0.21508110400253627,0.1482791205399617
2020-05-15,0.1081767898475087,0.13038857303587245
2020-05-16,0.03474755137968933,0.11992411438952177
2020-05-22,0.4080768852157532,0.2214122182977214
2020-05-23,0.6085129876676176,0.5082949364416856
2020-05-31,3.586692847641034,3.586692847641034
2020-06-01,4.805236769963622,4.195964808802328
2020-06-10,0.4794954226984407,0.4794954226984416
2020-06-11,1.8723566546362367,1.1759260386673391
2020-06-12,4.977823834196892,2.4432253038438567
2020-06-17,1.1654736842105262,2.671884724347885
2020-06-18,1.788577249575552,2.6439582559943235
2020-06-20,1.1345364154839817,1.3628624497566868
2020-06-21,1.7155179275234576,1.4510263191983794
2020-07-07,0.02979917259744171,0.02979917259744193
2020-07-08,0.04850607871419742,0.03915262565581967
2020-07-09,0.03906823611519765,0.03912449580894566
2020-07-10,0.11486442589620338,0.0580594783307601
2020-07-11,2.2305712815234178,0.4925618389692916
2020-07-12,3.8656248537874887,1.0547390081056578
2020-07-16,0.7852654526801742,1.7490815034718208
2020-07-17,1.3550408688961493,2.059125614221807
2020-07-30,1.6095942319903318,1.6095942319903307
2020-07-31,2.4336521851935298,2.0216232085919303
